CustomerID,Recency,Frequency,Monetary,Cluster,Segment,PC1,PC2
14859,13,4,1353.74,2,At-Risk Valuable Customers,0.9871747889575281,-0.42944179742604144
14860,19,1,170.32,0,Recent Low-Value Customers,-0.9592221546784666,-1.3075894671867367
14861,52,1,125.79,3,Inactive Customers,-1.4744547395109995,-0.7992004883054405
14862,26,2,841.1999999999999,0,Recent Low-Value Customers,0.048561944796309826,-0.382230143854712
14863,29,1,266.76,0,Recent Low-Value Customers,-0.9022507123241997,-0.8880762770710052
14865,7,2,52.2,0,Recent Low-Value Customers,-0.7972759173034436,-2.1581505272536767
14866,11,12,14389.9,1,High-Value Loyal Customers,3.031722434682292,0.6995466295142214
14867,186,3,710.28,2,At-Risk Valuable Customers,-0.5108863489484539,0.893836628990887
14868,3,8,2953.59,1,High-Value Loyal Customers,2.367590148073821,-0.7142112793278909
14869,9,2,725.7,0,Recent Low-Value Customers,0.35810614559469217,-1.0656215037846155
14870,262,1,327.25,3,Inactive Customers,-1.635158014084172,0.5624317183042531
14871,3,4,522.38,0,Recent Low-Value Customers,1.0145692322238584,-1.569672916782367
14873,210,1,519.68,3,Inactive Customers,-1.332047569987904,0.5905889983457533
14875,108,2,1465.3200000000002,2,At-Risk Valuable Customers,-0.22156220339904312,0.7042482841660248
14878,13,9,1485.54,1,High-Value Loyal Customers,1.6582301921652687,-0.12933475283539628
14880,77,3,706.19,2,At-Risk Valuable Customers,-0.17949859117663716,0.3373582149351902
14881,20,1,255.4,0,Recent Low-Value Customers,-0.7865308108495068,-1.1299829080426063
14882,27,2,589.7,0,Recent Low-Value Customers,-0.13365658598879024,-0.4882041883753238
14883,19,6,761.59,2,At-Risk Valuable Customers,0.8825561870307465,-0.2830562847104178
14885,132,1,765.3199999999999,3,Inactive Customers,-0.972305859218378,0.43856939419424623
14886,253,1,364.8,3,Inactive Customers,-1.5704553240533305,0.5797556148640461
14887,79,1,1862.0,2,At-Risk Valuable Customers,-0.35651677158729567,0.4394366961668927
14888,207,1,369.2,3,Inactive Customers,-1.4884356629010516,0.45743172077271876
14889,336,1,135.9,3,Inactive Customers,-2.14488842712802,0.40149835770366354
14890,254,1,125.65,3,Inactive Customers,-2.0752762628798367,0.19641371747428304
14891,148,2,554.38,3,Inactive Customers,-0.8017177476877639,0.5492731524130899
14893,10,2,1237.8500000000001,0,Recent Low-Value Customers,0.5748149813184001,-0.8111510745367705
14894,85,1,655.75,3,Inactive Customers,-0.8789204846665736,0.10601068353670386
14895,8,20,11138.710000000001,1,High-Value Loyal Customers,3.453938821097234,0.608269802403788
14896,205,2,468.77000000000004,3,Inactive Customers,-1.0049388450161716,0.6937507913159474
14897,8,4,1366.38,0,Recent Low-Value Customers,1.16041421584566,-0.7061911234308075
14898,23,6,1303.52,2,At-Risk Valuable Customers,1.0676510604591356,0.027833586145282897
14901,11,9,1421.29,1,High-Value Loyal Customers,1.6961676422465006,-0.2431405899252275
14902,26,1,332.66,0,Recent Low-Value Customers,-0.7575779924084042,-0.8748359598884304
14903,21,5,2810.63,2,At-Risk Valuable Customers,1.3258688666910197,0.1927840209433853
14904,2,2,1025.44,0,Recent Low-Value Customers,0.9820412047858745,-1.703332989219581
14905,158,2,616.15,3,Inactive Customers,-0.7764951648251526,0.6288200137339854
14907,3,7,3501.1,1,High-Value Loyal Customers,2.341719619415378,-0.6976266495258129
14908,74,1,277.8,3,Inactive Customers,-1.2332094007971532,-0.29243872735807575
14910,3,4,434.35,0,Recent Low-Value Customers,0.9271801528797091,-1.636663369145902
14911,1,201,143825.06,1,High-Value Loyal Customers,7.290287519004369,1.4550337522189833
14912,17,2,867.85,0,Recent Low-Value Customers,0.2182808127976393,-0.6279677712671591
14913,36,4,1227.43,2,At-Risk Valuable Customers,0.5693649820292166,0.1511273826690852
14915,91,2,307.48,3,Inactive Customers,-0.8965005718736213,0.029685479735337236
14916,71,4,1268.98,2,At-Risk Valuable Customers,0.3307553249673899,0.5853206886316921
14918,116,2,1610.15,2,At-Risk Valuable Customers,-0.203928623493137,0.7834169960752451
14920,213,2,977.77,3,Inactive Customers,-0.6711637831184811,0.9849311725926938
14921,30,2,1316.07,2,At-Risk Valuable Customers,0.20795900052945532,-0.13198351871042308
14923,51,1,749.1,3,Inactive Customers,-0.6236082099559568,-0.16461762302602267
14924,246,1,310.05,3,Inactive Customers,-1.6367144057662142,0.5030588429420939
14929,32,1,223.88,0,Recent Low-Value Customers,-1.0214882172245137,-0.8911345630491109
14930,109,3,2372.86,2,At-Risk Valuable Customers,0.26378856907839077,0.9958261342596778
14931,5,5,1257.68,1,High-Value Loyal Customers,1.440965081845782,-0.9233380193558426
14932,366,1,363.53,3,Inactive Customers,-1.7127358318214785,0.8118246655149446
14934,82,2,1890.94,2,At-Risk Valuable Customers,0.0035015083986939585,0.6241801369475074
14935,297,1,1784.71,3,Inactive Customers,-0.8791350654144304,1.2577923463844343
14936,34,8,8137.02,1,High-Value Loyal Customers,2.0195469132029706,1.0295607188554963
14937,57,3,1621.88,2,At-Risk Valuable Customers,0.32788607007298615,0.4516881479815945
14944,30,12,5900.25,1,High-Value Loyal Customers,2.246046034012235,0.9770021368240593
14946,14,1,100.9,0,Recent Low-Value Customers,-1.0958337689045483,-1.678975642576915
14947,72,2,290.82,3,Inactive Customers,-0.8344515189657749,-0.13717644650124278
14948,23,6,1101.97,2,At-Risk Valuable Customers,0.988010587444621,-0.0332169633481811
14950,19,1,371.2,0,Recent Low-Value Customers,-0.591031672188457,-1.0253431366032657
14951,79,1,311.69,3,Inactive Customers,-1.203433296162553,-0.20978997518890063
14952,60,11,8099.49,1,High-Value Loyal Customers,2.065304798352906,1.4906284276376074
14953,25,1,289.82,0,Recent Low-Value Customers,-0.8083662981851137,-0.9487519713652907
14954,12,1,336.17,0,Recent Low-Value Customers,-0.4733265019110348,-1.334421251965959
14957,253,1,58.49,3,Inactive Customers,-2.4323421880289966,-0.08094697334538084
14958,147,3,499.68,3,Inactive Customers,-0.5881188322197886,0.6178250533109518
14959,64,4,695.42,2,At-Risk Valuable Customers,0.08473595330031401,0.30192196834600465
14960,8,2,221.27,0,Recent Low-Value Customers,-0.16377716665981334,-1.5633476649749585
14961,11,9,7044.68,1,High-Value Loyal Customers,2.455492366593425,0.33894022791351214
14962,271,1,126.7,3,Inactive Customers,-2.0960196825851263,0.24033536765177915
14963,10,5,1487.8,2,At-Risk Valuable Customers,1.2890270119127636,-0.47796115491400665
14964,247,1,206.21,3,Inactive Customers,-1.8310241637174436,0.3578506657348385
14965,96,2,599.0,3,Inactive Customers,-0.6010283579659963,0.30524334102402706
14966,15,1,191.32,0,Recent Low-Value Customers,-0.819085644246226,-1.4070038369244808
14967,50,1,463.8,3,Inactive Customers,-0.8433001061798047,-0.3510276853014258
14968,30,1,147.59,0,Recent Low-Value Customers,-1.1942337979204825,-1.0815097086291672
14970,68,4,1592.06,2,At-Risk Valuable Customers,0.45457402032476546,0.6407872064623774
14971,35,3,1116.57,2,At-Risk Valuable Customers,0.3331045134622737,0.013610405022636442
14972,128,1,114.77,3,Inactive Customers,-1.8575048020546825,-0.26830928391647274
14973,107,3,1314.45,2,At-Risk Valuable Customers,-0.009335892786811264,0.769446745336121
14974,37,1,114.39,3,Inactive Customers,-1.3920297531925714,-1.0444123285162685
14975,57,1,279.94,3,Inactive Customers,-1.1313592202832021,-0.4526270823996375
14976,57,7,790.86,2,At-Risk Valuable Customers,0.6143716981002763,0.4569928740442539
14978,72,5,1931.42,2,At-Risk Valuable Customers,0.6896031843503534,0.8168201848534874
14981,246,1,102.12,3,Inactive Customers,-2.16062914557178,0.10143788889495213
14984,19,2,213.27,0,Recent Low-Value Customers,-0.486296214110235,-1.0704178145069072
14985,198,2,296.75,3,Inactive Customers,-1.2081110238151918,0.5059582631274306
14987,16,2,326.4,0,Recent Low-Value Customers,-0.22301782852002114,-1.0192393202179988
14988,212,1,334.54,3,Inactive Customers,-1.54416033800859,0.4367329872230755
14995,39,2,233.23000000000002,0,Recent Low-Value Customers,-0.7088953519913066,-0.5985541189251914
14997,46,3,546.1999999999999,2,At-Risk Valuable Customers,-0.10764318741095993,-0.07710891466211142
14998,170,2,429.87,3,Inactive Customers,-0.9748008113159846,0.5442467428156436
15000,48,1,490.52,3,Inactive Customers,-0.8014890202356505,-0.35605865527345215
15002,116,4,1641.76,2,At-Risk Valuable Customers,0.2673679111184905,0.9867640215135104
15004,147,1,1246.32,3,Inactive Customers,-0.7819694668603242,0.6835321763059199
15005,16,28,6316.57,1,High-Value Loyal Customers,3.233739041180358,0.9291949162417155
15006,51,1,502.09,3,Inactive Customers,-0.813155072186853,-0.3099198752093958
15007,159,1,156.91,3,Inactive Customers,-1.792493465513261,-0.0188468529328284
15009,12,3,1261.78,0,Recent Low-Value Customers,0.780287393658488,-0.5877383053928026
15010,36,1,308.94,0,Recent Low-Value Customers,-0.9129702462237012,-0.7018961189520491
15012,54,2,423.04,3,Inactive Customers,-0.5489346498801321,-0.18074571384445304
15014,43,2,260.17,0,Recent Low-Value Customers,-0.6936535070410536,-0.4985236374319561
15016,173,1,170.04,3,Inactive Customers,-1.7866440136331196,0.06338996735073223
15017,34,1,125.58,3,Inactive Customers,-1.3166836489401308,-1.0628831950882829
15018,39,3,496.21000000000004,0,Recent Low-Value Customers,-0.0914809581337424,-0.21420457066542611
15019,267,1,266.0,3,Inactive Customers,-1.7403585549417517,0.4992443477985626
15021,9,9,1914.82,1,High-Value Loyal Customers,1.907189224391876,-0.250376723418341
15022,12,4,905.04,0,Recent Low-Value Customers,0.8245964090920167,-0.6227639787876854
15023,3,11,6802.76,1,High-Value Loyal Customers,3.023634772020275,-0.3002486877910487
15024,10,10,1661.33,1,High-Value Loyal Customers,1.8896354414149708,-0.20495479427192806
15025,33,1,377.01,0,Recent Low-Value Customers,-0.7864443110636616,-0.6832835409005096
15026,80,3,469.0,2,At-Risk Valuable Customers,-0.38779886223190185,0.21266289998021493
15027,31,4,1066.1499999999999,2,At-Risk Valuable Customers,0.5580531616200912,0.007881573770345554
15028,8,4,627.13,0,Recent Low-Value Customers,0.7912716100999336,-0.9891673297388544
15030,72,2,518.28,3,Inactive Customers,-0.5609743931103862,0.07246480970176605
15031,4,4,668.14,0,Recent Low-Value Customers,1.045888228588525,-1.3388247106116846
15032,256,3,4959.1,2,At-Risk Valuable Customers,0.28921304623231603,1.8019098549344035
15033,5,10,2586.67,1,High-Value Loyal Customers,2.3312505033204856,-0.4282719588384063
15034,16,8,4308.61,1,High-Value Loyal Customers,1.9938265585239672,0.34047143758035703
15035,90,1,252.73000000000002,3,Inactive Customers,-1.351812706322765,-0.2041143841673441
15036,72,3,465.55,2,At-Risk Valuable Customers,-0.3515586058556925,0.1440520377134679
15038,59,6,705.49,2,At-Risk Valuable Customers,0.42649626382770395,0.3856819548427047
15039,10,47,19914.44,1,High-Value Loyal Customers,4.4007405270712034,1.264481002363982
15041,170,1,180.35,3,Inactive Customers,-1.7522231286532577,0.07365519172397501
15042,199,1,135.93,3,Inactive Customers,-1.9454081969033457,0.07077202738230634
15043,31,1,537.0,0,Recent Low-Value Customers,-0.5957972993494787,-0.5933330826267516
15044,19,17,7700.2300000000005,1,High-Value Loyal Customers,2.834206662361288,0.9210235346366868
15045,152,2,735.66,3,Inactive Customers,-0.677797067835431,0.668823918505702
15046,9,15,5213.7699999999995,1,High-Value Loyal Customers,2.807514293217652,0.294475100640943
15047,270,1,343.62,3,Inactive Customers,-1.6235140134083765,0.5991331813490456
15048,65,4,384.05,2,At-Risk Valuable Customers,-0.20229757271987564,0.096040657705101
15049,274,1,121.17000000000002,3,Inactive Customers,-2.121218912081263,0.2311858094305794
15050,25,3,1782.09,2,At-Risk Valuable Customers,0.6791527416704373,-0.022762736827126238
15051,23,3,1391.61,2,At-Risk Valuable Customers,0.5924487257050755,-0.1634225009413887
15052,319,1,215.78,3,Inactive Customers,-1.9069978481844814,0.5358797884995501
15053,5,3,697.79,0,Recent Low-Value Customers,0.7949456419559131,-1.2931991557534115
15054,12,2,302.1,0,Recent Low-Value Customers,-0.1571052537506531,-1.2173758016752074
15057,275,2,1489.5,2,At-Risk Valuable Customers,-0.5688091182525017,1.2992294454505022
15058,25,11,2124.9900000000002,1,High-Value Loyal Customers,1.756388096645275,0.46335002510226647
15059,41,9,1337.72,2,At-Risk Valuable Customers,1.1887286742254686,0.5290994702586839
15060,8,4,303.09,0,Recent Low-Value Customers,0.447033139432691,-1.25305260057589
15061,4,48,54534.14,1,High-Value Loyal Customers,5.198698522670345,1.138952590212985
15062,71,4,987.86,2,At-Risk Valuable Customers,0.21202504588932444,0.49430479552031936
15063,213,1,370.79999999999995,3,Inactive Customers,-1.4972558096461421,0.4770305451320444
15065,38,4,3158.13,2,At-Risk Valuable Customers,0.9974750515602618,0.5281040570671899
15066,53,1,893.59,3,Inactive Customers,-0.5544359665459349,-0.07660890903391311
15067,78,3,1744.76,2,At-Risk Valuable Customers,0.24444477256730077,0.6741516795194872
15068,46,2,553.36,0,Recent Low-Value Customers,-0.36170228726328973,-0.18291867629434355
15069,179,1,1109.53,3,Inactive Customers,-0.9118889525018273,0.7653815866249986
15070,373,1,106.2,3,Inactive Customers,-2.3007443491359383,0.37858438155482993
15071,94,2,982.07,2,At-Risk Valuable Customers,-0.358765525967177,0.47164457487443434
15073,10,3,1043.41,0,Recent Low-Value Customers,0.7540250531860554,-0.7627188511655585
15074,105,1,748.87,3,Inactive Customers,-0.8958967359790354,0.2868117910618647
15075,78,1,773.03,3,Inactive Customers,-0.7685093984922323,0.11195292629865806
15076,173,1,880.85,3,Inactive Customers,-1.00834829480589,0.6600135119415976
15078,7,32,9743.11,1,High-Value Loyal Customers,3.844279234863435,0.6585728160689827
15079,213,4,895.61,2,At-Risk Valuable Customers,-0.25069238346474876,1.1493168219892391
15081,22,5,504.8,0,Recent Low-Value Customers,0.49487678005732644,-0.40303140560522066
15083,257,1,88.2,3,Inactive Customers,-2.246091876265647,0.0763118886282538
15087,282,1,306.94,3,Inactive Customers,-1.693473354281033,0.5856663176522177
15088,21,2,1160.07,0,Recent Low-Value Customers,0.2791811012240333,-0.39527412759506503
15089,10,6,2420.84,1,High-Value Loyal Customers,1.6593549641411607,-0.24173688620043993
15090,308,1,381.32,3,Inactive Customers,-1.624392452304462,0.720094605984009
15091,68,1,480.71,3,Inactive Customers,-0.9418496835336193,-0.14637850233586033
15092,215,2,457.81,3,Inactive Customers,-1.0342544673855996,0.715216952128393
15093,18,6,4597.02,1,High-Value Loyal Customers,1.7547337547968742,0.337989319634755
15095,104,4,1370.6,2,At-Risk Valuable Customers,0.22311237930414424,0.8525316867646509
15096,43,1,219.39000000000001,3,Inactive Customers,-1.1409873652528946,-0.7160769901268664
15097,4,1,248.08,0,Recent Low-Value Customers,-0.2519032243983109,-2.0503812111071564
15098,182,3,39916.5,2,At-Risk Valuable Customers,1.408565676802222,2.3452016348311524
15099,84,1,410.48,3,Inactive Customers,-1.0963165149007346,-0.07148157848160075
15100,334,3,876.0,3,Inactive Customers,-0.6342828796437618,1.3396676840867978
15101,9,2,317.53,0,Recent Low-Value Customers,-0.033288545790619684,-1.365655645640392
15103,31,2,703.36,0,Recent Low-Value Customers,-0.10117218568325219,-0.33952734439917603
15104,197,2,1027.44,3,Inactive Customers,-0.6179794852985107,0.9536697750627612
15105,18,7,2298.93,1,High-Value Loyal Customers,1.5467895749653622,0.13729862126148626
15106,18,5,1422.52,2,At-Risk Valuable Customers,1.0589055132213643,-0.1477559623618577
15107,311,6,319.5,3,Inactive Customers,-0.5785714244135972,1.1434212454030885
15108,142,4,1300.25,2,At-Risk Valuable Customers,0.08009651724442736,1.0292149782744022
15109,246,1,484.95,3,Inactive Customers,-1.424999844994933,0.6653543414695627
15110,24,4,996.1,2,At-Risk Valuable Customers,0.620164073238306,-0.17332912194935624
15111,29,3,1567.48,2,At-Risk Valuable Customers,0.5636165723185005,0.02131522137634518
15113,10,3,3609.33,2,At-Risk Valuable Customers,1.3426125549631074,-0.31152124964044886
15114,30,10,2760.56,1,High-Value Loyal Customers,1.7345876922684362,0.6365800660109279
15115,18,1,340.11,0,Recent Low-Value Customers,-0.6128234669169309,-1.0895938237639242
15116,18,4,1352.75,2,At-Risk Valuable Customers,0.8701359225249274,-0.23609185457328702
15117,15,5,1551.78,2,At-Risk Valuable Customers,1.1658164552240882,-0.22509468641395602
15118,134,1,244.8,3,Inactive Customers,-1.5175937256106393,0.03439941651746013
15119,246,1,266.4,3,Inactive Customers,-1.7084678257459802,0.4480543263691997
15120,134,1,358.82,3,Inactive Customers,-1.336755398220837,0.17302590677718338
15121,50,2,457.72,0,Recent Low-Value Customers,-0.4827776114638168,-0.20002192132730032
15122,114,3,1633.78,2,At-Risk Valuable Customers,0.06979704048004572,0.8883206413878038
15123,7,2,2199.31,0,Recent Low-Value Customers,0.9690816531177316,-0.804101559507099
15124,23,2,184.19,0,Recent Low-Value Customers,-0.6251776792845876,-1.007880731447597
15125,25,15,11528.48,1,High-Value Loyal Customers,2.818897240383871,1.1888989413258622
15127,66,1,406.53,3,Inactive Customers,-1.0099654240464477,-0.22585924619813116
15128,60,4,1471.0,2,At-Risk Valuable Customers,0.46415880484890304,0.533905913084093
15129,50,11,3447.4,1,High-Value Loyal Customers,1.7284632076083637,1.066447186759796
15130,170,1,330.11,3,Inactive Customers,-1.4665430067588014,0.2926509831959528
15132,18,5,977.9300000000001,2,At-Risk Valuable Customers,0.8812265851037786,-0.2839605300194522
15133,128,3,982.42,2,At-Risk Valuable Customers,-0.2152722002878304,0.7762797983028391
15134,15,8,1387.99,1,High-Value Loyal Customers,1.4796908746636477,-0.10984826088473644
15135,239,1,139.05,3,Inactive Customers,-2.00438552978714,0.19456177505409256
15136,3,4,1286.7,0,Recent Low-Value Customers,1.4417951276058227,-1.2421714004848368
15139,240,2,178.96,3,Inactive Customers,-1.520221131295502,0.4442027795375262
15140,52,7,2354.25,2,At-Risk Valuable Customers,1.1660710602603517,0.7963485833850735
15142,46,1,498.74,3,Inactive Customers,-0.7776948007044604,-0.376446477059586
15143,226,1,259.45,3,Inactive Customers,-1.6886991385260146,0.3849396300200568
15144,8,17,6580.44,1,High-Value Loyal Customers,3.064769247650773,0.3576019814965914
15145,4,4,1194.73,0,Recent Low-Value Customers,1.3213644677300478,-1.1276509802783936
15146,165,2,1327.16,2,At-Risk Valuable Customers,-0.4292570464238655,0.9349404713881427
15147,240,1,623.5,3,Inactive Customers,-1.2965681213737357,0.7410124818559805
15148,11,1,301.29,0,Recent Low-Value Customers,-0.49456008166544224,-1.4248928899307562
15149,134,1,520.8000000000001,3,Inactive Customers,-1.160380183375606,0.3082310779138072
15150,17,10,5314.47,1,High-Value Loyal Customers,2.253050593398849,0.5301250505494098
15152,10,13,4745.69,1,High-Value Loyal Customers,2.605677518289253,0.26938360653165383
15153,31,1,329.25,0,Recent Low-Value Customers,-0.8273742382331458,-0.7708546220365632
15154,75,1,296.42,3,Inactive Customers,-1.207591703309682,-0.2605233141907133
15156,1,3,961.49,0,Recent Low-Value Customers,1.3666790139066314,-1.873264797812511
15157,4,3,1936.07,0,Recent Low-Value Customers,1.3484407164041443,-1.0379030101097044
15158,45,1,401.40000000000003,3,Inactive Customers,-0.8722806809380674,-0.4688887063451948
15159,2,30,18641.010000000002,1,High-Value Loyal Customers,4.470374754486116,0.24868743723567674
15160,357,1,158.16,3,Inactive Customers,-2.0964944916534702,0.4946293641381557
15163,18,2,304.47,0,Recent Low-Value Customers,-0.2984191932723074,-0.9739412242236
15164,69,3,843.05,2,At-Risk Valuable Customers,-0.05419715794982828,0.3331043383042283
15165,373,1,487.75,3,Inactive Customers,-1.5808019816404215,0.9304755930901528
15167,321,1,163.0,3,Inactive Customers,-2.041781660615347,0.43833294776514015
15168,26,1,106.56,0,Recent Low-Value Customers,-1.2947860419726014,-1.2866472585509705
15171,331,1,1289.5,3,Inactive Customers,-1.0745420500339982,1.2081453967407025
15172,9,5,1624.05,1,High-Value Loyal Customers,1.3670009055822414,-0.5065346014504492
15174,323,1,135.75,3,Inactive Customers,-2.1303763385994694,0.37615787129320327
15175,72,1,224.14,3,Inactive Customers,-1.324323559066902,-0.3873385881761045
15178,260,1,40.5,3,Inactive Customers,-2.6136174227835482,-0.19470857515653006
15179,18,5,2206.95,2,At-Risk Valuable Customers,1.267193810713975,0.011913041772063529
15180,367,1,87.5,3,Inactive Customers,-2.385529679041754,0.29859869834341113
15181,66,3,689.4799999999999,2,At-Risk Valuable Customers,-0.13275763426867512,0.23227946248365627
15182,154,2,622.85,3,Inactive Customers,-0.7616351839942912,0.6165938513971427
15184,29,2,406.76,0,Recent Low-Value Customers,-0.33589653468262576,-0.5792846930216866
15185,70,1,310.62,3,Inactive Customers,-1.1594553006724875,-0.28670426184529924
15186,14,2,411.41,0,Recent Low-Value Customers,-0.06565134427936627,-1.0146240238228983
15187,2,16,4777.18,1,High-Value Loyal Customers,3.2809225708941443,-0.47737077769977215
15189,1,41,16225.39,1,High-Value Loyal Customers,4.834156581166234,0.05782089799757741
15192,120,3,1044.32,2,At-Risk Valuable Customers,-0.16184170813207224,0.7578942167933302
15193,61,1,499.32,3,Inactive Customers,-0.8829861363428302,-0.20041137117958788
15194,3,15,7616.53,1,High-Value Loyal Customers,3.3374741651131217,-0.14861273235219763
15195,3,1,3861.0,0,Recent Low-Value Customers,1.1341421190060128,-1.1947106096915605
15197,11,3,1079.6100000000001,0,Recent Low-Value Customers,0.7369454824700805,-0.6951576802474012
15198,92,2,193.64,3,Inactive Customers,-1.1191572940478576,-0.13097700021940542
15199,59,4,1268.7,2,At-Risk Valuable Customers,0.4003191222682342,0.46964628037704004
15201,87,5,1236.54,2,At-Risk Valuable Customers,0.40671873318868135,0.7731908509241439
15203,26,6,1827.8,2,At-Risk Valuable Customers,1.182953547680739,0.22539914646060327
15204,357,1,316.58,3,Inactive Customers,-1.7686766580001294,0.7459269534260287
15205,85,2,653.24,3,Inactive Customers,-0.5139667715972702,0.26041331728263667
15206,10,4,420.29999999999995,0,Recent Low-Value Customers,0.5250616018087365,-1.0072288938609104
15208,1,5,870.12,0,Recent Low-Value Customers,1.686117859417701,-1.7537528116151682
15210,225,1,331.18,3,Inactive Customers,-1.5715739209122863,0.4706326808155023
15211,60,2,894.4100000000001,2,At-Risk Valuable Customers,-0.23380675931092862,0.15679963831859134
15212,241,1,101.8,3,Inactive Customers,-2.154289445795884,0.08734134987938141
15213,319,2,328.35,3,Inactive Customers,-1.3417586883247925,0.8438166256381282
15214,2,8,1661.44,1,High-Value Loyal Customers,2.2046265504129368,-1.1057982773405581
15215,47,3,734.94,2,At-Risk Valuable Customers,0.024932739189616464,0.04403589490227135
15216,88,1,96.6,3,Inactive Customers,-1.7966879049302742,-0.5657448742233429
15218,11,11,5756.89,1,High-Value Loyal Customers,2.524632878374334,0.3355712277913811
15219,176,1,305.75,3,Inactive Customers,-1.515983583371317,0.2867174549937314
15220,52,6,1778.96,2,At-Risk Valuable Customers,0.9123865914437364,0.6431654083980342
15221,366,1,403.25,3,Inactive Customers,-1.6636572662534752,0.8494471617516448
15222,319,1,585.0,3,Inactive Customers,-1.4351032618942765,0.8976232928451016
15223,226,2,755.75,3,Inactive Customers,-0.8157793624946053,0.9287373300436113
15224,358,2,322.08,3,Inactive Customers,-1.3948238925453773,0.9097369926029256
15225,234,1,409.40000000000003,3,Inactive Customers,-1.4861530008592263,0.572311714868781
15226,311,1,154.41,3,Inactive Customers,-2.055256238486994,0.3987603393585215
15227,37,5,1219.4,2,At-Risk Valuable Customers,0.7209846903924649,0.2357047897404306
15228,66,4,3386.71,2,At-Risk Valuable Customers,0.8238487156729581,0.8965998811567039
15230,239,2,429.6,3,Inactive Customers,-1.104627011139305,0.7589334360603727
15232,113,2,612.06,3,Inactive Customers,-0.6525174754027775,0.4154615171989591
15234,277,1,197.0,3,Inactive Customers,-1.896234239197451,0.4137111400096722
15235,218,12,2247.51,2,At-Risk Valuable Customers,1.0410954816323381,1.865553025686994
15236,299,1,321.05,3,Inactive Customers,-1.6945044282995765,0.6389492652356755
15237,2,4,1412.32,0,Recent Low-Value Customers,1.5958952658484669,-1.3907046524727524
15238,29,3,1071.99,2,At-Risk Valuable Customers,0.383455811753449,-0.11679186178540617
15239,10,2,780.59,0,Recent Low-Value Customers,0.3562403427151296,-0.9787053504842901
15240,45,5,1706.57,2,At-Risk Valuable Customers,0.8073716102151135,0.4790229825086276
15241,67,8,1756.44,2,At-Risk Valuable Customers,1.038445542985448,0.8931045091538976
15243,74,1,316.68,3,Inactive Customers,-1.171258961781817,-0.24494894986066787
15244,65,2,631.57,2,At-Risk Valuable Customers,-0.4288067829459751,0.08034194846967459
15245,134,3,2515.84,2,At-Risk Valuable Customers,0.21328686128974528,1.1469439992384358
15246,238,2,514.15,3,Inactive Customers,-1.0179576693468846,0.8215018522367474
15247,122,1,356.0,3,Inactive Customers,-1.3049175260506864,0.11114322279304198
15249,32,13,6688.46,1,High-Value Loyal Customers,2.3486834569477795,1.0907211438039635
15251,9,11,10484.99,1,High-Value Loyal Customers,2.8787700463085093,0.43804420102209146
15252,36,2,740.78,0,Recent Low-Value Customers,-0.13208552654399994,-0.22865037009419964
15253,16,5,918.1999999999999,2,At-Risk Valuable Customers,0.8938529621158791,-0.3773804835433178
15254,127,1,300.36,3,Inactive Customers,-1.4005438720192436,0.0747728780656567
15255,67,1,890.85,3,Inactive Customers,-0.6439789727904897,0.06843016091733466
15256,149,1,98.45,3,Inactive Customers,-1.9872427516022684,-0.22796024045946653
15257,283,1,317.15,3,Inactive Customers,-1.6793428437891953,0.5997680598708506
15258,169,2,623.16,3,Inactive Customers,-0.7966969902713874,0.6753404333530075
15260,100,7,1810.77,2,At-Risk Valuable Customers,0.7951795210410444,1.1097465171726815
15261,135,1,254.82,3,Inactive Customers,-1.5014533585115297,0.05361313659216089
15262,324,1,178.95000000000002,3,Inactive Customers,-2.0012825018457256,0.4779747362420101
15263,107,1,156.51,3,Inactive Customers,-1.643508200494403,-0.26896350138949593
15264,64,1,393.74,3,Inactive Customers,-1.0135167819188526,-0.2566727540003439
15265,151,2,1506.1200000000001,2,At-Risk Valuable Customers,-0.3356056124590018,0.9250617041510388
15266,338,1,119.3,3,Inactive Customers,-2.2084888237968014,0.35822860500642495
15267,22,5,1717.36,2,At-Risk Valuable Customers,1.075225054650694,0.0418501944205792
15269,24,1,408.8,0,Recent Low-Value Customers,-0.6306307395672027,-0.8488590821844041
15270,16,7,2379.49,1,High-Value Loyal Customers,1.6056280571772366,0.07930380157857324
15271,7,15,2507.07,1,High-Value Loyal Customers,2.545431090418094,-0.11327162299215644
15272,57,2,721.94,2,At-Risk Valuable Customers,-0.31606546340181013,0.04699584064100967
15274,4,2,716.57,0,Recent Low-Value Customers,0.6169708269034664,-1.5096848703359296
15275,38,1,615.14,0,Recent Low-Value Customers,-0.6070358588130644,-0.4185765041601865
15276,66,1,135.31,3,Inactive Customers,-1.5296674995619386,-0.6242508689768145
15277,47,1,255.89999999999998,3,Inactive Customers,-1.1014954748368717,-0.6051494420762281
15279,355,1,290.51,3,Inactive Customers,-1.807182398755689,0.7112164085731464
15280,172,1,113.12,3,Inactive Customers,-1.9764605315249621,-0.08746158191159742
15281,59,9,2332.15,2,At-Risk Valuable Customers,1.3160430648569905,0.9573105833261571
15286,50,1,240.55,3,Inactive Customers,-1.15389753022617,-0.5891245058191688
15287,22,2,486.69,0,Recent Low-Value Customers,-0.14942420423442088,-0.6826291298167413
15288,43,5,2306.52,2,At-Risk Valuable Customers,0.9672407673794622,0.5603710525625091
15289,29,3,939.78,2,At-Risk Valuable Customers,0.32105684432882997,-0.16462547081486867
